threshold,accuracy,f1,auc,tn,fp,fn,tp,num_members,num_nonmembers,member_scores,nonmember_scores,y_true,y_pred,network,dataset,enable_privacy,epsilon,clipping_strategy,enable_morphology,morph_operation,morph_kernel_size,batchsize,run,seed,threshold_source
4.548534870147705,0.6041666666666666,0.5957446808510638,0.59375,15,9,10,14,24,24,"[[4.1830902099609375, 4.631850242614746, 4.05128288269043, 4.044207572937012, 4.579452991485596, 3.8798646926879883, 4.816484451293945, 4.427664279937744, 4.4097900390625, 4.3284807205200195, 3.881486654281616, 4.090916633605957, 3.821932554244995, 5.479763031005859, 5.269355773925781, 5.699052810668945, 4.20656681060791, 4.570365905761719, 4.547747611999512, 4.435136795043945, 5.458024978637695, 4.697117805480957, 4.176532745361328, 4.648355484008789]]","[[4.7216477394104, 4.779831886291504, 4.841133117675781, 4.6111650466918945, 5.247550010681152, 5.384919166564941, 4.950281143188477, 4.618586540222168, 4.05701208114624, 5.861029148101807, 4.5602126121521, 4.574265480041504, 5.359239101409912, 4.253087997436523, 4.427633762359619, 3.666944742202759, 4.296546936035156, 4.529088020324707, 3.9377121925354004, 4.715512275695801, 3.8499867916107178, 4.835177421569824, 4.589198112487793, 4.422338008880615]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]]",Inf_Net,LungInfection,True,200.0,base,False,none,,24,1,0,calibration_split
4.5351362228393555,0.5208333333333334,0.46511627906976744,0.5555555555555556,15,9,14,10,24,24,"[[4.2431111335754395, 4.68487548828125, 4.158483028411865, 4.262729644775391, 4.367198467254639, 4.032878398895264, 4.808467864990234, 4.582526683807373, 4.673787593841553, 4.545962333679199, 3.936610460281372, 4.29946231842041, 4.095510959625244, 5.231678485870361, 4.804859638214111, 5.118538856506348, 4.366112232208252, 4.585163116455078, 4.578636169433594, 4.629715919494629, 5.294891834259033, 4.940665245056152, 4.445589065551758, 4.596334457397461]]","[[4.827636241912842, 4.96306848526001, 4.783695220947266, 4.5863847732543945, 4.87351131439209, 5.0846266746521, 4.621051788330078, 4.853382587432861, 4.2275071144104, 5.629764080047607, 4.6360979080200195, 4.554320812225342, 4.892508506774902, 4.439483165740967, 4.534530162811279, 3.833120346069336, 4.286240577697754, 4.7715654373168945, 4.142071723937988, 4.699749946594238, 4.085806846618652, 4.568909168243408, 4.490001678466797, 4.432473659515381]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]]",Inf_Net,LungInfection,True,200.0,automatic,False,none,,24,1,0,calibration_split
5.033647537231445,0.5208333333333334,0.6101694915254238,0.5590277777777778,7,17,6,18,24,24,"[[4.447241306304932, 5.0327982902526855, 4.514338493347168, 4.510615348815918, 4.776472091674805, 4.457764625549316, 4.779460430145264, 4.698028087615967, 5.041802883148193, 4.757199287414551, 4.313694477081299, 4.570704460144043, 4.434269905090332, 5.514427185058594, 5.048788070678711, 5.477908611297607, 4.671969413757324, 4.838417053222656, 4.918770790100098, 4.770223617553711, 5.325019836425781, 5.1788835525512695, 4.739011287689209, 4.914267063140869]]","[[5.056077003479004, 5.258364200592041, 4.986449718475342, 4.904786109924316, 4.9647417068481445, 5.202151298522949, 4.647972106933594, 4.951544284820557, 4.503406524658203, 5.893281936645508, 5.06157922744751, 4.67218017578125, 5.244566917419434, 4.90792179107666, 4.725162506103516, 4.443057060241699, 4.5351386070251465, 5.058757781982422, 4.571133613586426, 4.9635443687438965, 4.370296478271484, 4.753758907318115, 4.796845436096191, 4.725072383880615]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]]",Inf_Net,LungInfection,True,200.0,automatic,False,none,,24,2,0,calibration_split
0.9712051153182983,0.5208333333333334,0.25806451612903225,0.4479166666666667,21,3,20,4,24,24,"[[0.9999363422393799, 1.0393555164337158, 0.864920973777771, 0.9837875962257385, 1.0853829383850098, 1.2632404565811157, 1.0753042697906494, 1.3584263324737549, 1.1052219867706299, 1.0582830905914307, 0.8440532684326172, 1.1077485084533691, 0.85150146484375, 1.1701178550720215, 0.9882001280784607, 1.370560884475708, 1.1008429527282715, 1.1501171588897705, 1.2914910316467285, 1.0765161514282227, 1.1474274396896362, 1.1348066329956055, 0.946384072303772, 1.0176236629486084]]","[[1.1247963905334473, 1.082228422164917, 1.1116520166397095, 1.1194688081741333, 1.0802440643310547, 1.2229913473129272, 1.0889217853546143, 1.1731529235839844, 0.9940762519836426, 1.0138345956802368, 1.0770379304885864, 0.9874368906021118, 1.0848627090454102, 1.0491526126861572, 0.9599553346633911, 0.9406101107597351, 1.073209524154663, 1.0525988340377808, 1.0558066368103027, 1.0991132259368896, 0.826134204864502, 0.9934921264648438, 1.169386863708496, 1.0561158657073975]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]]",NestedUNet,LungInfection,True,200.0,base,True,close,3,4,2,0,calibration_split
1.1036959886550903,0.3958333333333333,0.5245901639344263,0.4618055555555555,3,21,8,16,24,24,"[[0.9215844869613647, 0.9712822437286377, 0.7595665454864502, 0.9204386472702026, 0.9839311838150024, 1.3066151142120361, 0.9929307699203491, 1.3271281719207764, 1.0802044868469238, 0.9945971369743347, 0.7535242438316345, 1.1041339635849, 0.7394974231719971, 1.1408295631408691, 0.9379016160964966, 1.4354596138000488, 1.0992846488952637, 1.1473441123962402, 1.236486554145813, 1.0013720989227295, 1.1435530185699463, 1.0952130556106567, 0.8617129325866699, 0.9477771520614624]]","[[1.071137547492981, 1.010872483253479, 1.0867915153503418, 1.0851482152938843, 1.0503876209259033, 1.2106049060821533, 0.959920346736908, 1.1580219268798828, 0.9323944449424744, 0.9659740924835205, 1.0371556282043457, 0.9318774938583374, 1.0487184524536133, 1.0226300954818726, 0.8867013454437256, 0.8479821681976318, 1.0151219367980957, 0.9890939593315125, 1.0232681035995483, 1.082051396369934, 0.7300276756286621, 0.8863014578819275, 1.1420930624008179, 1.0502115488052368]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,base,True,close,3,4,1,0,calibration_split
1.1438531875610352,0.4375,0.49056603773584906,0.4444444444444444,8,16,11,13,24,24,"[[1.020444631576538, 1.078293800354004, 0.8921264410018921, 1.0466054677963257, 1.0422828197479248, 1.338299036026001, 1.0935957431793213, 1.4238461256027222, 1.1951961517333984, 1.1269418001174927, 0.8927333354949951, 1.1586116552352905, 0.8935096263885498, 1.163064956665039, 1.0017753839492798, 1.400508165359497, 1.1517112255096436, 1.1928420066833496, 1.265702724456787, 1.1044585704803467, 1.188704490661621, 1.197037935256958, 1.003038763999939, 1.0843509435653687]]","[[1.155975103378296, 1.141855001449585, 1.1761943101882935, 1.1941543817520142, 1.0780062675476074, 1.2478915452957153, 1.0496032238006592, 1.2333849668502808, 1.0487408638000488, 1.0231307744979858, 1.149938941001892, 1.0174877643585205, 1.070277452468872, 1.1152318716049194, 1.0451003313064575, 0.9939271211624146, 1.1284608840942383, 1.1195019483566284, 1.098698616027832, 1.1475483179092407, 0.8670129776000977, 0.9928724765777588, 1.152055025100708, 1.0967717170715332]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,psac,True,close,3,4,1,0,calibration_split
1.1461982727050781,0.4166666666666667,0.5333333333333333,0.44618055555555547,4,20,8,16,24,24,"[[1.0202211141586304, 1.0594391822814941, 0.8816210031509399, 1.0151405334472656, 1.0617200136184692, 1.2866781949996948, 1.0697026252746582, 1.3851735591888428, 1.1453617811203003, 1.080845832824707, 0.8593167066574097, 1.1456637382507324, 0.8725874423980713, 1.229592204093933, 1.0247595310211182, 1.384861946105957, 1.1428941488265991, 1.1874477863311768, 1.2695796489715576, 1.0975828170776367, 1.175016164779663, 1.1647610664367676, 0.9647538065910339, 1.0391731262207031]]","[[1.1451553106307983, 1.1268930435180664, 1.1469740867614746, 1.129056453704834, 1.083374261856079, 1.2241519689559937, 1.0597610473632812, 1.18363356590271, 1.0259582996368408, 1.0299793481826782, 1.1090757846832275, 1.013431429862976, 1.1242598295211792, 1.0620297193527222, 1.0135657787322998, 0.9564539194107056, 1.10260808467865, 1.0910078287124634, 1.0740361213684082, 1.140242338180542, 0.8368556499481201, 1.0145325660705566, 1.1499220132827759, 1.0990488529205322]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,psac,True,close,3,4,2,0,calibration_split
0.9320245981216431,0.5,0.25,0.46701388888888884,20,4,20,4,24,24,"[[0.9716320037841797, 1.0085182189941406, 0.8177781701087952, 0.9547395706176758, 1.0179096460342407, 1.2882801294326782, 1.0247105360031128, 1.3327059745788574, 1.1064733266830444, 1.0364012718200684, 0.7984217405319214, 1.1053447723388672, 0.8070880174636841, 1.1323184967041016, 0.9594563245773315, 1.3961127996444702, 1.101245641708374, 1.1487261056900024, 1.2824102640151978, 1.0319359302520752, 1.1605703830718994, 1.1125438213348389, 0.9087526798248291, 0.9984869956970215]]","[[1.1093195676803589, 1.0546658039093018, 1.0968785285949707, 1.1161158084869385, 1.0743579864501953, 1.2090330123901367, 1.038530945777893, 1.1684558391571045, 0.9687424302101135, 0.9854809045791626, 1.0551247596740723, 0.955790638923645, 1.0293240547180176, 1.0296883583068848, 0.9250489473342896, 0.9007432460784912, 1.0519993305206299, 1.0279755592346191, 1.042136549949646, 1.0973477363586426, 0.77449631690979, 0.9290832281112671, 1.1450904607772827, 1.0358306169509888]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]]",NestedUNet,LungInfection,True,200.0,nsgd,True,close,3,4,1,0,calibration_split
1.1920514106750488,0.375,0.5161290322580645,0.4461805555555555,2,22,8,16,24,24,"[[1.030538558959961, 1.103010654449463, 0.9054360389709473, 1.0798845291137695, 1.0547666549682617, 1.3045612573623657, 1.0699706077575684, 1.3689342737197876, 1.2254387140274048, 1.1661725044250488, 0.9007559418678284, 1.180364727973938, 0.9125116467475891, 1.1597847938537598, 1.0146836042404175, 1.2956721782684326, 1.1945602893829346, 1.2325552701950073, 1.2737293243408203, 1.1060914993286133, 1.1460034847259521, 1.2460767030715942, 1.0239521265029907, 1.1190097332000732]]","[[1.1478769779205322, 1.1905286312103271, 1.1532261371612549, 1.1828937530517578, 1.1033014059066772, 1.2190535068511963, 1.105954885482788, 1.2587366104125977, 1.0764992237091064, 1.0549569129943848, 1.1907936334609985, 1.0294400453567505, 1.0611878633499146, 1.1318395137786865, 1.0785980224609375, 1.0117732286453247, 1.1433980464935303, 1.1613266468048096, 1.1179225444793701, 1.1754379272460938, 0.8610498905181885, 0.9955081939697266, 1.1372758150100708, 1.088586449623108]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",NestedUNet,LungInfection,True,200.0,nsgd,True,close,3,4,2,0,calibration_split
1.3229072093963623,0.4791666666666667,0.647887323943662,0.49826388888888895,0,24,1,23,24,24,"[[1.0376455783843994, 1.0778075456619263, 0.9260451793670654, 1.0482217073440552, 1.0478277206420898, 1.2007766962051392, 1.0829999446868896, 1.2387526035308838, 1.1796631813049316, 1.135541319847107, 0.9149914979934692, 1.1081128120422363, 0.923887312412262, 1.1457617282867432, 1.0532033443450928, 1.3948454856872559, 1.1401989459991455, 1.1934082508087158, 1.260822057723999, 1.0929065942764282, 1.1727157831192017, 1.2068983316421509, 1.020058274269104, 1.0799661874771118]]","[[1.1314598321914673, 1.150009036064148, 1.143261432647705, 1.1618577241897583, 1.1866960525512695, 1.2397253513336182, 1.124841332435608, 1.2173011302947998, 1.0617730617523193, 1.1158543825149536, 1.1328421831130981, 1.0430020093917847, 1.0511220693588257, 1.1015070676803589, 1.055759072303772, 1.0093458890914917, 1.1157691478729248, 1.1157459020614624, 1.0682966709136963, 1.1855719089508057, 0.8990131616592407, 1.0128426551818848, 1.1808675527572632, 1.0866233110427856]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",NestedUNet,LungInfection,True,200.0,automatic,True,close,3,4,1,0,calibration_split
1.0742665529251099,0.4166666666666667,0.48148148148148145,0.46874999999999994,7,17,11,13,24,24,"[[0.944282054901123, 0.9956678152084351, 0.8072222471237183, 0.9320329427719116, 1.0067040920257568, 1.2565162181854248, 1.01832115650177, 1.3979873657226562, 1.0759987831115723, 1.017480492591858, 0.796161413192749, 1.0855371952056885, 0.7955377101898193, 1.144930124282837, 0.9696941375732422, 1.4058952331542969, 1.0819201469421387, 1.138077974319458, 1.2666572332382202, 1.0530019998550415, 1.1559638977050781, 1.1179836988449097, 0.9072425365447998, 0.9764941930770874]]","[[1.1049857139587402, 1.046003818511963, 1.0997586250305176, 1.1088552474975586, 1.0653119087219238, 1.2047570943832397, 0.9987314939498901, 1.1676719188690186, 0.9640907049179077, 0.9915030002593994, 1.044877529144287, 0.964116096496582, 1.0477513074874878, 1.0124080181121826, 0.911003053188324, 0.906549334526062, 1.0553925037384033, 1.0155224800109863, 1.0219004154205322, 1.106207251548767, 0.777406632900238, 0.9342188835144043, 1.1549583673477173, 1.0515320301055908]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,automatic,False,none,,4,2,0,calibration_split
1.101907730102539,0.4166666666666667,0.46153846153846156,0.4444444444444445,8,16,12,12,24,24,"[[0.9813776016235352, 1.0375248193740845, 0.8672868013381958, 0.9954826831817627, 1.0354907512664795, 1.3644483089447021, 1.0279319286346436, 1.3713810443878174, 1.1273066997528076, 1.0734236240386963, 0.8623718023300171, 1.1800878047943115, 0.8669475317001343, 1.1515498161315918, 0.9579821228981018, 1.361007571220398, 1.1477553844451904, 1.1561095714569092, 1.2938330173492432, 1.1167877912521362, 1.1063984632492065, 1.1788697242736816, 0.9684839248657227, 1.0244190692901611]]","[[1.1259585618972778, 1.093392014503479, 1.1181964874267578, 1.1232810020446777, 1.043705940246582, 1.2060928344726562, 1.0039923191070557, 1.1825377941131592, 1.012641191482544, 0.9895271062850952, 1.1043084859848022, 1.0058671236038208, 1.0617501735687256, 1.0678486824035645, 0.9675824642181396, 0.9826290607452393, 1.0836036205291748, 1.0677337646484375, 1.0905654430389404, 1.1235402822494507, 0.8372109532356262, 0.9798481464385986, 1.124169111251831, 1.086675763130188]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,automatic,False,none,,4,1,0,calibration_split
0.9343112707138062,0.5416666666666666,0.26666666666666666,0.4704861111111111,22,2,20,4,24,24,"[[1.0141998529434204, 1.0144784450531006, 0.8392094373703003, 0.969704806804657, 1.0536140203475952, 1.319482445716858, 1.0882623195648193, 1.2974364757537842, 1.1041215658187866, 1.0526659488677979, 0.8333802819252014, 1.1052968502044678, 0.8333472609519958, 1.163240909576416, 0.9786587357521057, 1.4249927997589111, 1.1159487962722778, 1.144867181777954, 1.2847495079040527, 1.0417394638061523, 1.224153995513916, 1.110421895980835, 0.9322693347930908, 1.0186649560928345]]","[[1.1286907196044922, 1.065008521080017, 1.1455789804458618, 1.137908935546875, 1.1062984466552734, 1.2578327655792236, 1.0781891345977783, 1.1818293333053589, 0.9778371453285217, 0.9942763447761536, 1.0753506422042847, 0.9756824970245361, 1.0855144262313843, 1.0569705963134766, 0.9759029150009155, 0.9161273241043091, 1.0573755502700806, 1.0306569337844849, 1.0251423120498657, 1.1078745126724243, 0.8167850375175476, 0.9855258464813232, 1.1512174606323242, 1.0627633333206177]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]]",NestedUNet,LungInfection,True,200.0,psac,False,none,,4,1,0,calibration_split
1.0742665529251099,0.4166666666666667,0.48148148148148145,0.46874999999999994,7,17,11,13,24,24,"[[0.944282054901123, 0.9956678152084351, 0.8072222471237183, 0.9320329427719116, 1.0067040920257568, 1.2565162181854248, 1.01832115650177, 1.3979873657226562, 1.0759987831115723, 1.017480492591858, 0.796161413192749, 1.0855371952056885, 0.7955377101898193, 1.144930124282837, 0.9696941375732422, 1.4058952331542969, 1.0819201469421387, 1.138077974319458, 1.2666572332382202, 1.0530019998550415, 1.1559638977050781, 1.1179836988449097, 0.9072425365447998, 0.9764941930770874]]","[[1.1049857139587402, 1.046003818511963, 1.0997586250305176, 1.1088552474975586, 1.0653119087219238, 1.2047570943832397, 0.9987314939498901, 1.1676719188690186, 0.9640907049179077, 0.9915030002593994, 1.044877529144287, 0.964116096496582, 1.0477513074874878, 1.0124080181121826, 0.911003053188324, 0.906549334526062, 1.0553925037384033, 1.0155224800109863, 1.0219004154205322, 1.106207251548767, 0.777406632900238, 0.9342188835144043, 1.1549583673477173, 1.0515320301055908]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]]",NestedUNet,LungInfection,True,200.0,automatic,False,none,,4,2,0,calibration_split
1.0434907674789429,0.5,0.45454545454545453,0.45138888888888895,14,10,14,10,24,24,"[[1.0187296867370605, 1.0236011743545532, 0.8445038795471191, 0.9743484854698181, 1.064072608947754, 1.393723726272583, 1.0497355461120605, 1.3947581052780151, 1.0951167345046997, 1.0265963077545166, 0.8119416236877441, 1.1405599117279053, 0.8210820555686951, 1.2058675289154053, 0.9627532362937927, 1.5182243585586548, 1.1166276931762695, 1.1579374074935913, 1.3019304275512695, 1.0621401071548462, 1.1618764400482178, 1.1188576221466064, 0.9333859086036682, 1.0213295221328735]]","[[1.134725570678711, 1.0653722286224365, 1.1404433250427246, 1.1314270496368408, 1.059139609336853, 1.248970627784729, 0.9983615875244141, 1.1566450595855713, 0.9974772930145264, 0.9717470407485962, 1.0484919548034668, 0.9826437830924988, 1.1053709983825684, 1.0356364250183105, 0.945260226726532, 0.9183508157730103, 1.0606799125671387, 1.0288738012313843, 1.0680826902389526, 1.098657488822937, 0.7975700497627258, 0.9923465251922607, 1.1915526390075684, 1.1036262512207031]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]]",NestedUNet,LungInfection,True,200.0,psac,False,none,,4,2,0,calibration_split
1.1699461936950684,0.4375,0.5846153846153846,0.45138888888888884,2,22,5,19,24,24,"[[0.9831746220588684, 1.0296452045440674, 0.8399285674095154, 0.9935764074325562, 1.0346643924713135, 1.3167152404785156, 1.0248405933380127, 1.360551357269287, 1.1554616689682007, 1.0863399505615234, 0.8223073482513428, 1.1368674039840698, 0.8276132941246033, 1.1404619216918945, 0.9607316255569458, 1.3407604694366455, 1.1428368091583252, 1.1745553016662598, 1.274940013885498, 1.0534570217132568, 1.1478002071380615, 1.1621760129928589, 0.9458116292953491, 1.0278329849243164]]","[[1.1090261936187744, 1.1032508611679077, 1.1064651012420654, 1.138809084892273, 1.0746930837631226, 1.1976017951965332, 1.0451796054840088, 1.209834098815918, 0.996509313583374, 0.998394787311554, 1.1060702800750732, 0.9702954292297363, 1.065201997756958, 1.0864827632904053, 0.9872078895568848, 0.9355217218399048, 1.0765141248703003, 1.0747261047363281, 1.0639183521270752, 1.115365982055664, 0.7963646650314331, 0.9601643085479736, 1.118592381477356, 1.069608449935913]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",NestedUNet,LungInfection,True,200.0,base,False,none,,4,1,0,calibration_split
